month,sample_period,sp500_log_return,term_spread,z_sp500_log_return,z_term_spread
1998-06,in_sample,-2.706591904745037e-05,0.38,-0.1668964430159013,-1.283021382286593
1998-07,in_sample,0.04255886257725383,0.37,1.047333711926549,-1.292081935833888
1998-08,in_sample,-0.07350026381373702,0.3,-2.261799046150048,-1.355505810664955
1998-09,in_sample,-0.05153722920428312,0.07000000000000001,-1.63557860530279,-1.563898542252746
1998-10,in_sample,0.01152410822934539,0.46,0.1624561030296415,-1.210536953908231
1998-11,in_sample,0.1029527067196439,0.3,2.769311588655329,-1.355505810664955
1998-12,in_sample,0.03908862658698199,0.15,0.9483887004418136,-1.491414113874384
1999-01,in_sample,0.0481637438209079,0.27,1.207142739490834,-1.382687471306841
1999-02,in_sample,-0.001755265243171937,0.44,-0.2161716803348521,-1.228658061002821
1999-03,in_sample,0.02775231109028606,0.66,0.6251623059949922,-1.029325882962325
1999-04,in_sample,0.04059538769429989,0.77,0.9913501864866411,-0.9296597939420772
1999-05,in_sample,-0.002017377119888254,0.91,-0.2236451382566431,-0.8028120442799435
1999-06,in_sample,-0.00717243207090421,1.18,-0.370628505601859,-0.5581770985029713
1999-07,in_sample,0.04323894205231309,1.1,1.066724459892655,-0.6306615268813333
1999-08,in_sample,-0.03951069212242331,1.07,-1.292672286244933,-0.6578431875232191
1999-09,in_sample,-0.007045530078172155,1.1,-0.3670102159052769,-0.6306615268813333
1999-10,in_sample,-0.01387245432512865,1.09,-0.5616627121372734,-0.6397220804286285
1999-11,in_sample,0.06765095619570814,0.8,1.762771364643512,-0.9024781333001914
1999-12,in_sample,0.02672802810957289,0.92,0.5959574647178016,-0.7937514907326482
2000-01,in_sample,-0.002165177931421222,1.16,-0.2278593049691027,-0.5762982055975617
2000-02,in_sample,-0.02609529623990239,0.79,-0.9101661675286897,-0.9115386868474866
2000-03,in_sample,0.03768619244798874,0.4,0.9084018343098644,-1.264900275192002
2000-04,in_sample,0.01319084965874718,0.17,0.2099790237579593,-1.473293006779794
2000-05,in_sample,-0.02978163321969517,0.45,-1.015272752736351,-1.219597507455526
2000-06,in_sample,0.03019212540558345,0.24,0.6947274468454884,-1.409869131948727
2000-07,in_sample,0.007523136308313921,-0.09,0.04837849741828622,-1.70886739900947
2000-08,in_sample,0.008423351116875723,-0.45,0.07404584823292025,-2.035047326712101
2000-09,in_sample,-0.01178949903956771,-0.38,-0.5022725048920674,-1.971623451881033
2000-10,in_sample,-0.05453052806260091,-0.55,-1.720924959482668,-2.125652862185053
2000-11,in_sample,-0.008742261748827978,-0.64,-0.4153882325906503,-2.207197844110711
2000-12,in_sample,-0.03478425375247037,-0.7,-1.157909837780945,-2.261561165394482
2001-01,in_sample,0.003525144656112428,-0.13,-0.0656141333572261,-1.745109613198651
2001-02,in_sample,-0.02262550231574325,0.09,-0.8112337604422494,-1.545777435158155
2001-03,in_sample,-0.09631777130550476,0.35,-2.912382622354944,-1.310203042928479
2001-04,in_sample,0.003359027273438927,1.17,-0.07035055081774474,-0.5672376520502665
2001-05,in_sample,0.06548935232012768,1.69,1.701138691564699,-0.09608886759091245
2001-06,in_sample,-0.02523768109716541,1.71,-0.8857134385542127,-0.0779677604963219
2001-07,in_sample,-0.02804748431439923,1.65,-0.9658278781423019,-0.1323310817800936
2001-08,in_sample,-0.02178058781671976,1.53,-0.7871431582342568,-0.2410577243476367
2001-09,in_sample,-0.1205701149378624,2.04,-3.603876925901544,0.2210305065644221
2001-10,in_sample,0.03012631014455913,2.37,0.6928508909639354,0.5200287736251661
2001-11,in_sample,0.04813576817811417,2.74,1.20634508471886,0.8552692548750911
2001-12,in_sample,0.01340909298732138,3.37,0.2162016808662298,1.426084128354693
2002-01,in_sample,-0.004131043798136776,3.36,-0.2839110032699962,1.417023574807398
2002-02,in_sample,-0.03529337067520806,3.15,-1.172426020515655,1.226751950314197
2002-03,in_sample,0.04713309049690965,3.45,1.177756263969958,1.498568556733055
2002-04,in_sample,-0.03695493158305477,3.46,-1.219801231760756,1.50762911028035
